"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US45057","Lancaster County, South Carolina","35710","1145","3.5","1.8","6.8","2.3","12.1","3.1","10.2","2.6","11.5","3.4","17.0","3.4","11.6","3.1","17.3","4.6","5.8","1.9","4.2","2.1","57224","7340","85008","14039","32.7","(X)","(X)","(X)","(X)","(X)","26981","1548","4.0","2.5","2.9","2.3","7.0","2.6","8.6","3.3","11.4","4.2","18.6","3.9","13.1","3.7","22.2","6.2","7.1","2.5","5.2","2.7","70117","8855","97540","17952","(X)","(X)","33.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88404","13603","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8729","1538","5.8","3.9","18.8","6.3","27.5","9.0","16.1","6.4","8.2","4.2","12.6","7.8","6.1","3.7","1.8","1.9","1.7","2.1","1.3","1.4","21077","7523","44002","13267","(X)","(X)","(X)","(X)","30.0","(X)"
"0500000US45059","Laurens County, South Carolina","25423","1349","11.8","3.6","6.5","2.7","10.1","3.1","11.2","2.8","18.9","4.4","16.6","3.5","12.3","4.0","8.4","2.8","2.2","1.4","1.9","1.2","41452","2619","55429","5390","36.0","(X)","(X)","(X)","(X)","(X)","17551","1583","7.0","3.7","2.5","1.6","9.3","3.7","13.2","3.7","20.6","5.3","18.0","4.4","13.1","5.0","10.6","3.7","3.2","2.0","2.6","1.7","45454","7683","63461","7225","(X)","(X)","37.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60606","9195","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7872","1455","24.9","8.3","16.0","7.2","14.9","7.0","12.7","5.4","13.6","5.8","7.3","4.6","8.9","5.3","1.2","1.4","0.0","2.4","0.5","0.7","21229","4969","30497","5912","(X)","(X)","(X)","(X)","30.2","(X)"
"0500000US45063","Lexington County, South Carolina","115566","2175","5.8","1.0","3.2","0.7","8.2","1.1","10.9","1.8","13.9","1.6","18.8","1.8","14.3","1.4","15.7","1.4","5.2","0.9","4.0","0.6","60154","2955","75431","2493","38.0","(X)","(X)","(X)","(X)","(X)","76627","2690","3.3","1.0","2.9","1.1","5.9","1.3","9.1","1.8","12.1","1.8","19.2","2.0","15.0","1.9","20.8","2.1","6.7","1.3","5.0","0.9","71919","2954","86123","3433","(X)","(X)","38.5","(X)","(X)","(X)","55203","2755","0.9","0.4","1.3","0.7","3.5","1.0","6.8","1.6","10.7","2.0","17.6","2.3","17.6","2.3","26.0","2.7","8.8","1.8","6.8","1.2","88019","5730","100724","3786","(X)","(X)","(X)","(X)","(X)","(X)","38939","2236","12.4","2.7","5.9","1.7","14.3","2.5","13.7","3.1","16.9","3.0","17.3","3.3","11.2","2.3","4.8","1.5","1.5","0.9","2.0","1.1","38143","2971","50059","3751","(X)","(X)","(X)","(X)","35.7","(X)"
"0500000US45073","Oconee County, South Carolina","31612","1579","8.8","2.6","5.2","1.9","14.1","3.7","12.7","3.6","11.6","2.9","18.1","3.7","10.0","2.5","12.3","2.5","2.8","1.4","4.3","1.6","47132","5959","64241","5048","29.2","(X)","(X)","(X)","(X)","(X)","19747","1821","6.8","3.0","1.7","1.4","5.9","3.0","8.5","3.7","13.0","4.1","22.9","5.0","12.9","3.2","17.8","3.4","4.0","2.2","6.5","2.5","62290","5028","81592","6832","(X)","(X)","28.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73305","9663","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11865","1407","14.1","4.9","11.4","4.4","26.7","7.8","18.7","7.5","9.3","3.9","10.2","4.2","5.8","3.6","2.4","2.2","0.7","1.2","0.7","1.3","23409","4735","34008","5158","(X)","(X)","(X)","(X)","27.9","(X)"
"0500000US45075","Orangeburg County, South Carolina","33561","1590","14.7","3.3","8.4","2.5","11.7","3.0","13.2","3.0","17.8","3.1","17.3","3.4","8.3","2.3","5.8","1.9","0.7","0.5","2.1","1.5","36536","3086","47034","4767","49.9","(X)","(X)","(X)","(X)","(X)","20665","1557","8.0","3.3","5.1","2.5","13.1","4.3","10.8","3.2","19.1","4.2","21.9","4.5","10.4","3.2","8.2","2.5","1.1","0.9","2.3","2.1","44275","8668","55134","6323","(X)","(X)","50.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54646","8291","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12896","1655","25.5","5.6","13.8","5.0","11.0","4.9","16.8","5.5","15.4","5.5","9.7","4.7","4.3","3.2","1.7","2.4","0.0","1.5","1.9","1.3","24427","7090","33271","4719","(X)","(X)","(X)","(X)","47.5","(X)"
"0500000US45077","Pickens County, South Carolina","48185","1643","6.5","2.2","6.2","1.9","13.3","2.9","11.9","2.6","14.4","2.7","18.6","2.9","9.9","1.9","12.4","2.3","3.4","1.1","3.4","1.2","47148","4258","67183","5935","36.5","(X)","(X)","(X)","(X)","(X)","28804","2313","1.5","1.2","1.7","1.6","8.3","2.7","11.7","3.6","14.9","3.8","20.6","3.5","13.5","3.0","18.5","3.8","4.1","1.4","5.2","1.9","65308","5207","84546","8005","(X)","(X)","35.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73537","6793","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19381","2201","13.9","4.8","13.0","4.4","22.1","5.2","14.7","4.6","11.5","3.5","15.5","5.2","3.4","2.0","3.4","1.9","1.9","1.9","0.7","0.9","25600","3948","39594","7603","(X)","(X)","(X)","(X)","35.7","(X)"
"0500000US45079","Richland County, South Carolina","152227","3083","9.4","1.3","4.1","0.8","8.9","1.1","10.7","1.5","14.6","1.6","19.9","1.8","11.9","1.5","10.7","1.2","5.4","1.0","4.4","0.8","52159","2724","72184","3618","40.5","(X)","(X)","(X)","(X)","(X)","92710","3192","4.9","1.1","2.6","0.8","7.7","1.3","8.6","1.8","13.1","2.0","20.0","2.5","15.1","2.3","14.6","1.9","7.0","1.3","6.5","1.3","68146","3592","88724","4954","(X)","(X)","42.0","(X)","(X)","(X)","55483","3117","1.6","0.9","1.1","0.6","2.9","1.0","4.1","1.2","10.3","2.2","20.0","3.2","17.7","3.0","21.3","2.8","10.4","2.1","10.5","2.1","88819","4837","116082","7327","(X)","(X)","(X)","(X)","(X)","(X)","59517","3983","17.4","3.0","6.6","1.6","12.4","2.2","14.9","2.7","16.8","2.8","18.4","2.9","6.8","1.7","3.4","1.0","2.4","1.5","1.0","0.5","33688","3451","43346","3490","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US45083","Spartanburg County, South Carolina","116018","2117","6.7","1.1","4.5","1.0","10.3","1.5","9.5","1.6","15.3","1.8","18.9","2.0","16.4","1.9","10.4","1.2","4.3","0.9","3.7","0.8","53581","2745","69330","3197","35.2","(X)","(X)","(X)","(X)","(X)","80444","3253","4.3","1.3","1.9","0.8","7.0","1.5","9.1","1.7","14.5","2.0","20.7","2.6","19.7","2.3","13.1","1.8","5.1","1.3","4.7","1.2","65817","4184","77370","2940","(X)","(X)","35.9","(X)","(X)","(X)","58273","2896","1.5","0.8","0.9","0.6","3.6","1.2","6.5","1.9","13.4","2.2","21.1","2.8","22.9","3.1","17.4","2.3","6.6","1.7","6.1","1.5","77145","2550","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35574","2796","13.1","3.0","10.7","2.8","17.7","3.1","12.1","3.3","17.1","3.2","15.0","2.7","7.7","2.5","3.2","1.5","2.0","1.4","1.4","0.9","32036","3333","48069","7441","(X)","(X)","(X)","(X)","32.3","(X)"
"0500000US45085","Sumter County, South Carolina","40396","1823","5.9","1.8","5.8","2.3","13.8","3.3","12.1","2.8","17.0","3.4","21.6","3.7","8.1","2.5","9.1","2.4","4.2","1.8","2.4","1.4","45994","3606","59762","5006","42.6","(X)","(X)","(X)","(X)","(X)","28662","2002","4.0","2.0","4.2","2.4","10.5","3.5","12.0","3.5","17.3","4.0","21.8","3.8","10.0","3.4","11.3","3.2","5.7","2.6","3.2","2.0","51903","8421","67061","6544","(X)","(X)","45.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70977","5086","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11734","1665","12.7","4.7","14.0","5.7","20.6","7.1","13.4","4.8","16.2","6.4","15.6","5.7","3.6","2.5","2.9","2.5","0.5","0.8","0.4","0.7","27725","6463","38113","8465","(X)","(X)","(X)","(X)","34.9","(X)"
"0500000US45091","York County, South Carolina","100623","2060","5.6","1.4","3.6","1.0","7.6","1.5","10.7","1.8","12.2","1.6","17.2","1.9","14.0","1.8","14.4","1.8","7.1","1.4","7.6","1.4","64319","2953","86505","4061","28.8","(X)","(X)","(X)","(X)","(X)","67642","2796","2.1","0.9","1.4","0.7","4.9","1.6","8.1","2.0","10.3","2.1","18.0","2.3","16.5","2.3","18.8","2.6","8.9","1.9","11.0","1.9","83024","4035","105646","5616","(X)","(X)","27.4","(X)","(X)","(X)","49550","2732","0.6","0.6","0.2","0.2","1.8","0.8","4.5","1.2","8.0","1.9","17.0","2.7","19.0","2.7","23.2","3.3","11.4","2.6","14.4","2.6","98472","5081","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32981","2548","13.7","3.3","8.5","2.6","14.6","3.4","16.7","3.7","15.3","3.2","14.7","3.2","8.6","2.6","4.3","1.9","2.8","1.8","0.8","0.7","32728","2387","44435","3358","(X)","(X)","(X)","(X)","30.2","(X)"
"0500000US46099","Minnehaha County, South Dakota","76630","1480","4.1","1.0","4.5","1.5","7.6","1.5","10.8","1.9","14.2","2.1","19.9","2.5","16.1","1.9","15.3","1.9","4.2","1.2","3.2","0.9","58742","3208","73636","3213","25.9","(X)","(X)","(X)","(X)","(X)","47106","1996","1.9","0.8","2.4","1.5","4.4","1.5","7.0","1.9","12.3","2.3","20.1","3.0","19.6","2.4","21.5","3.0","6.8","2.0","4.0","1.3","77797","5839","90128","4541","(X)","(X)","25.5","(X)","(X)","(X)","36082","1992","0.4","0.4","1.2","1.6","2.0","1.3","4.8","2.0","7.0","2.2","20.9","3.9","23.2","3.0","26.9","4.0","8.7","2.6","4.9","1.6","91381","3390","103502","5207","(X)","(X)","(X)","(X)","(X)","(X)","29524","1950","8.1","2.3","8.7","2.5","13.5","3.0","17.1","3.6","18.4","3.6","18.7","3.2","9.5","3.0","4.5","1.9","0.2","0.3","1.3","1.0","36643","3393","44701","3551","(X)","(X)","(X)","(X)","25.4","(X)"
"0500000US46103","Pennington County, South Dakota","44794","1345","4.2","1.6","4.2","1.5","9.0","2.2","13.6","2.6","12.8","2.1","19.2","3.1","13.4","2.6","14.2","2.2","5.5","1.6","3.8","1.2","59006","4945","77041","6532","29.1","(X)","(X)","(X)","(X)","(X)","27749","1403","2.2","1.7","3.1","1.9","6.8","2.6","9.9","3.4","12.9","2.8","16.2","3.6","16.3","3.7","19.9","3.2","7.7","2.2","5.0","1.9","72995","8347","93085","9736","(X)","(X)","29.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91728","5527","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17045","1624","8.4","3.5","6.9","2.8","14.8","3.7","19.6","5.9","13.8","4.3","20.7","5.5","7.6","3.3","5.4","2.6","1.6","1.8","1.2","1.2","35215","5769","47757","4949","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US47001","Anderson County, Tennessee","29505","1575","7.1","2.8","6.2","2.7","9.9","2.5","12.5","3.7","13.5","3.2","21.6","4.2","11.5","3.2","9.7","2.9","4.7","1.7","3.4","1.4","50616","3864","65130","5480","31.8","(X)","(X)","(X)","(X)","(X)","18778","1625","5.8","3.3","2.9","1.7","9.2","3.7","6.3","2.6","13.2","4.1","24.3","5.7","13.5","4.0","13.6","4.3","6.7","2.5","4.7","1.9","60551","4562","77677","7607","(X)","(X)","33.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73620","9901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10727","1492","12.0","5.9","11.3","6.5","11.9","4.4","25.6","9.0","12.0","5.5","14.6","4.9","7.4","4.9","2.9","2.3","1.2","1.2","1.1","1.6","31133","5175","40993","5473","(X)","(X)","(X)","(X)","27.6","(X)"
"0500000US47009","Blount County, Tennessee","51446","1680","5.3","1.3","4.8","1.5","8.3","2.1","8.8","2.0","16.0","2.6","19.2","3.0","14.3","2.7","15.4","2.7","4.7","1.3","3.2","1.0","58809","4446","74417","4176","33.3","(X)","(X)","(X)","(X)","(X)","38384","1748","3.4","1.5","2.4","1.3","5.7","1.9","7.5","2.5","15.2","3.0","21.6","4.0","16.6","3.2","17.9","3.4","5.7","1.6","4.0","1.2","67266","4725","84525","5768","(X)","(X)","33.8","(X)","(X)","(X)","29101","2032","1.2","0.8","1.7","1.0","4.4","2.1","7.9","2.9","11.5","2.9","19.2","4.5","19.3","4.1","21.9","4.4","7.5","2.1","5.3","1.7","80306","6360","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13062","1672","11.7","4.1","11.8","5.1","16.0","4.8","13.6","5.6","22.7","6.7","10.5","4.0","5.4","2.7","6.3","3.5","1.5","1.3","0.5","0.8","32439","5161","40528","4546","(X)","(X)","(X)","(X)","26.8","(X)"
"0500000US47011","Bradley County, Tennessee","39104","1543","6.6","2.8","4.5","1.8","10.2","2.7","10.8","2.9","17.0","3.2","21.3","3.7","10.9","2.2","12.2","2.1","3.2","1.6","3.3","1.4","50560","3023","69462","8579","32.0","(X)","(X)","(X)","(X)","(X)","26252","2011","4.6","2.9","1.5","1.2","8.1","2.9","10.7","3.6","15.3","4.1","23.3","5.0","13.9","2.8","14.9","2.9","4.3","2.2","3.4","1.5","58212","6449","74615","6920","(X)","(X)","29.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70026","7727","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12852","2092","11.6","5.5","10.6","4.4","16.6","5.6","10.9","4.8","21.3","6.4","16.0","5.3","4.6","3.0","5.4","2.9","0.8","1.4","2.1","2.1","35115","7538","54685","18295","(X)","(X)","(X)","(X)","34.7","(X)"
"0500000US47037","Davidson County, Tennessee","283445","3570","5.9","0.7","3.7","0.6","8.2","0.8","9.4","1.0","13.8","1.0","18.1","1.3","13.8","1.0","14.5","0.9","5.7","0.7","6.9","0.6","60856","1690","87535","2868","36.7","(X)","(X)","(X)","(X)","(X)","159825","3606","5.1","1.0","2.2","0.7","7.5","1.3","8.3","1.3","12.0","1.5","15.7","1.8","15.2","1.5","16.9","1.5","7.6","1.2","9.4","1.1","72743","3906","102774","4234","(X)","(X)","38.5","(X)","(X)","(X)","108872","3793","1.5","0.6","0.8","0.6","4.1","1.1","6.5","1.5","8.8","1.4","15.7","2.2","17.9","2.0","21.9","2.0","10.1","1.5","12.7","1.6","92344","2759","124635","6256","(X)","(X)","(X)","(X)","(X)","(X)","123620","3917","7.5","1.3","6.1","1.2","10.3","1.4","10.9","1.7","16.0","1.7","20.6","2.0","11.9","1.5","10.4","1.5","2.8","0.7","3.6","0.9","49153","2674","65446","4098","(X)","(X)","(X)","(X)","33.1","(X)"
"0500000US47059","Greene County, Tennessee","27316","1451","7.5","3.0","4.6","2.2","17.3","3.4","7.8","2.5","14.6","3.8","23.1","4.6","9.6","2.8","11.2","2.9","1.6","1.1","2.6","1.5","47383","6574","61071","5326","37.4","(X)","(X)","(X)","(X)","(X)","19095","1650","5.7","3.1","2.9","2.6","13.9","4.3","8.7","3.0","15.0","4.7","20.2","5.5","12.3","3.8","15.5","4.0","2.5","1.5","3.3","2.1","56463","9176","70097","7355","(X)","(X)","39.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66355","7602","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8221","1337","13.8","6.5","8.5","4.7","25.4","8.1","8.4","5.1","12.7","7.0","26.0","9.4","3.8","2.9","0.8","1.4","0.0","2.2","0.6","1.0","28012","8013","38020","5384","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US47065","Hamilton County, Tennessee","146057","2469","6.0","1.2","4.2","1.0","10.1","1.4","10.2","1.3","13.4","1.5","18.3","1.4","13.1","1.4","13.8","1.3","4.8","1.0","6.1","0.9","57280","2712","79174","3097","38.0","(X)","(X)","(X)","(X)","(X)","91666","3217","3.6","1.2","1.6","0.7","7.0","1.6","7.5","1.4","12.6","1.9","18.6","2.0","16.5","2.1","17.8","2.0","6.5","1.5","8.5","1.3","74147","3009","95780","4247","(X)","(X)","38.1","(X)","(X)","(X)","67001","2882","0.7","0.5","1.1","0.7","4.1","1.4","5.4","1.4","10.7","2.2","19.2","2.1","17.5","2.6","22.4","2.5","7.8","1.8","11.1","1.8","85829","4368","111726","5579","(X)","(X)","(X)","(X)","(X)","(X)","54391","2965","10.6","2.4","8.8","2.3","15.8","2.7","15.0","2.5","14.1","2.2","18.0","2.5","7.3","1.6","6.6","1.9","2.5","1.3","1.4","0.7","34781","4408","49645","3863","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US47093","Knox County, Tennessee","185416","2418","6.8","0.9","4.4","0.8","10.7","1.1","9.5","1.2","12.8","1.4","18.6","1.3","13.0","1.0","13.0","1.1","5.7","0.7","5.6","0.8","55632","2280","77584","2749","28.2","(X)","(X)","(X)","(X)","(X)","115889","3470","3.3","1.0","2.3","0.7","5.7","1.0","7.7","1.2","11.4","1.5","20.5","1.7","16.2","1.5","16.0","1.6","8.6","1.1","8.2","1.2","73099","3261","96113","4167","(X)","(X)","28.7","(X)","(X)","(X)","89418","3558","1.5","0.8","0.7","0.4","3.8","0.9","6.3","1.5","8.9","1.5","20.6","2.0","18.7","2.0","19.1","2.0","10.3","1.3","10.2","1.5","84899","3170","N","N","(X)","(X)","(X)","(X)","(X)","(X)","69527","3127","12.8","2.1","8.1","1.7","18.9","2.5","12.8","2.1","15.7","2.6","15.8","2.1","7.2","1.4","6.4","1.5","1.0","0.7","1.1","0.6","32246","2044","44863","2531","(X)","(X)","(X)","(X)","27.0","(X)"
"0500000US47113","Madison County, Tennessee","39223","1035","9.9","2.8","5.3","1.7","12.4","2.4","10.6","2.3","17.0","3.5","13.8","2.7","12.7","2.9","10.3","2.6","4.1","1.2","3.9","1.3","45360","3510","67782","6266","31.1","(X)","(X)","(X)","(X)","(X)","24957","1812","9.2","3.1","2.3","1.7","9.3","3.2","5.6","2.3","16.6","3.9","15.7","2.9","15.1","3.8","14.0","3.7","6.2","1.8","5.9","2.1","59344","6535","85038","9351","(X)","(X)","30.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81303","6000","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14266","1610","14.4","5.6","8.8","3.5","17.6","4.4","19.5","5.2","17.7","5.7","11.0","4.0","7.9","3.7","2.3","1.7","0.5","0.8","0.4","0.7","29614","3399","35739","4043","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US47119","Maury County, Tennessee","34361","1393","5.6","2.3","3.3","1.4","11.7","2.8","13.1","3.1","12.5","2.7","16.4","3.0","15.7","3.5","12.8","2.8","4.7","2.1","4.3","1.7","53794","8436","72552","5631","44.4","(X)","(X)","(X)","(X)","(X)","24730","1729","4.2","2.2","2.1","1.5","7.2","2.8","11.6","3.7","12.9","3.9","20.0","4.1","16.6","3.9","15.0","3.7","6.0","2.5","4.5","1.9","63294","6525","79042","6058","(X)","(X)","43.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81900","6255","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9631","1342","10.8","6.0","7.2","3.6","22.7","7.2","15.4","6.2","15.8","5.3","7.4","3.5","8.7","5.0","6.7","3.5","1.8","2.3","3.3","2.8","31662","2972","52375","11168","(X)","(X)","(X)","(X)","40.5","(X)"
"0500000US47125","Montgomery County, Tennessee","72973","2084","6.6","1.5","3.8","1.4","8.4","1.9","12.1","2.3","14.2","2.7","19.2","2.9","13.2","2.2","15.3","2.7","4.3","1.4","2.9","1.0","56019","4027","71266","4823","32.4","(X)","(X)","(X)","(X)","(X)","52385","2309","3.3","1.3","2.8","1.5","7.8","2.2","9.8","2.3","12.7","2.9","22.2","3.7","14.7","2.9","17.9","3.5","5.2","1.7","3.7","1.5","65795","3804","79502","5157","(X)","(X)","32.3","(X)","(X)","(X)","38558","2554","1.1","0.8","1.2","0.9","3.1","1.5","8.5","2.8","12.5","3.1","23.4","4.1","17.4","3.6","21.7","4.3","6.8","2.3","4.1","1.7","75174","6178","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20588","2175","16.0","5.1","7.1","3.2","14.0","4.4","17.1","4.8","17.1","5.5","12.3","4.0","7.8","3.6","6.1","3.2","2.0","2.4","0.6","1.2","32401","3346","45977","11251","(X)","(X)","(X)","(X)","29.6","(X)"
"0500000US47141","Putnam County, Tennessee","33388","867","5.5","2.4","5.7","2.3","14.6","3.9","13.9","4.1","15.3","3.9","17.1","3.5","9.1","2.7","14.5","3.7","1.9","1.0","2.3","1.2","45199","4066","61425","4988","35.5","(X)","(X)","(X)","(X)","(X)","21230","1505","1.3","1.0","1.9","1.3","9.7","4.1","13.5","4.9","16.4","5.3","19.4","4.7","15.0","4.8","17.6","4.7","2.3","1.4","2.9","1.7","57926","6971","72653","6080","(X)","(X)","38.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70910","11875","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12158","1518","12.9","6.3","12.4","5.4","23.9","7.4","14.5","5.7","14.6","6.0","13.6","5.9","2.0","3.1","4.3","4.0","0.7","0.8","1.1","1.1","25374","4225","38267","6957","(X)","(X)","(X)","(X)","30.1","(X)"
"0500000US47147","Robertson County, Tennessee","26375","792","4.4","1.8","3.0","1.4","6.0","2.1","12.2","3.5","10.2","2.8","18.0","3.6","15.9","3.0","19.9","3.6","5.1","2.4","5.2","1.9","69079","5733","83572","8273","37.9","(X)","(X)","(X)","(X)","(X)","21004","1110","2.2","1.2","1.8","1.2","5.3","2.3","10.2","3.6","8.4","2.9","18.5","4.0","17.6","3.4","23.2","4.2","6.5","3.1","6.5","2.3","79771","6970","94097","9991","(X)","(X)","35.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90326","8925","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5371","972","14.2","7.0","8.1","6.5","11.5","6.4","22.7","9.0","14.0","6.1","15.6","6.6","9.0","5.9","4.9","4.3","0.0","3.4","0.0","3.4","29476","3683","39572","5765","(X)","(X)","(X)","(X)","38.5","(X)"
"0500000US47149","Rutherford County, Tennessee","115376","2103","4.2","1.0","2.4","0.9","6.6","1.4","7.8","1.5","16.1","1.9","22.2","2.5","17.1","2.3","14.1","1.8","6.1","0.9","3.4","0.9","63739","2605","77231","3216","35.6","(X)","(X)","(X)","(X)","(X)","79776","3302","2.2","1.1","2.3","1.1","3.8","1.3","7.2","1.9","13.1","2.0","21.3","2.8","20.9","3.0","17.7","2.5","8.0","1.3","3.6","0.9","75111","4673","86230","3607","(X)","(X)","35.7","(X)","(X)","(X)","58769","3099","1.6","1.2","0.5","0.5","2.2","1.0","4.8","1.5","11.0","2.2","20.5","2.8","23.9","3.4","20.9","3.0","9.8","1.6","4.8","1.2","85544","3611","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35600","3127","8.7","2.7","3.1","1.5","14.7","3.2","12.2","3.4","21.7","4.6","22.4","4.6","6.9","2.9","6.5","2.2","0.8","0.7","2.9","1.9","41226","4287","53404","6207","(X)","(X)","(X)","(X)","33.7","(X)"
"0500000US47155","Sevier County, Tennessee","36861","1955","5.3","2.2","4.7","1.9","11.8","3.1","13.6","3.2","15.8","2.5","21.8","3.6","9.0","2.0","13.2","2.7","2.6","1.2","2.1","1.0","47411","5282","60363","4012","30.4","(X)","(X)","(X)","(X)","(X)","25822","1883","4.1","2.5","2.7","1.5","10.1","3.6","12.1","3.3","16.0","3.6","23.8","4.5","10.2","2.5","15.3","3.5","2.8","1.5","2.9","1.4","53508","3865","67090","5214","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59218","7023","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11039","1656","9.0","4.6","10.6","4.5","19.6","6.3","16.7","6.5","12.6","4.9","16.4","6.2","6.2","3.7","6.9","4.5","1.5","1.5","0.4","0.7","31120","2369","41191","4597","(X)","(X)","(X)","(X)","21.8","(X)"
